num#title#director#role#init_year#area#genre#rating_num#comment_num#comment#url
15#大话西游之大圣娶亲#刘镇伟 Jeffrey Lau#周星驰 Stephen Chow #1995#香港 中国大陆#['喜剧 爱情 奇幻 冒险']#9.2#611882#一生所爱。#https://movie.douban.com/subject/1292213/
16#楚门的世界#彼得·威尔 Peter Weir#金·凯瑞 Jim Carrey #1998#美国#['剧情 科幻']#9.1#587233#如果再也不能见到你，祝你早安，午安，晚安。#https://movie.douban.com/subject/1292064/
17#教父#弗朗西斯·福特·科波拉 Francis Ford Coppola#马龙·白兰度 M...']#1972#美国#['剧情 犯罪']#9.2#413692#千万不要记恨你的对手，这样会让你失去理智。#https://movie.douban.com/subject/1291841/
18#龙猫#宫崎骏 Hayao Miyazaki#日高法子 Noriko Hidaka #1988#日本#['动画 奇幻 冒险']#9.1#508871#人人心中都有个龙猫，童年就永远不会消失。#https://movie.douban.com/subject/1291560/
19#星际穿越#克里斯托弗·诺兰 Christopher Nolan#马修·麦康纳 Matthew Mc...']#2014#美国 英国 加拿大 冰岛#['剧情 科幻 冒险']#9.2#609437#爱是一种力量，让我们超越时空感知它的存在。#https://movie.douban.com/subject/1889243/
20#熔炉#黄东赫 Dong-hyuk Hwang#孔侑 Yoo Gong #2011#韩国#['剧情']#9.2#339312#我们一路奋战不是为了改变世界，而是为了不让世界改变我们。#https://movie.douban.com/subject/5912992/
21#无间道#刘伟强 #刘德华 #2002#香港#['剧情 犯罪 悬疑']#9.1#497770#香港电影史上永不过时的杰作。#https://movie.douban.com/subject/1307914/
22#触不可及#奥利维·那卡什 Olivier Nakache #']#2011#法国#['剧情 喜剧']#9.2#443534#满满温情的高雅喜剧。#https://movie.douban.com/subject/6786002/
23#乱世佳人#维克多·弗莱明 Victor Fleming #费...']#1939#美国#['剧情 历史 爱情 战争']#9.2#317992#Tomorrow is another day.#https://movie.douban.com/subject/1300267/
24#当幸福来敲门#加布里尔·穆奇诺 Gabriele Muccino#威尔·史密斯 Will Smith ...']#2006#美国#['剧情 传记 家庭']#9.0#655548#平民励志片。 #https://movie.douban.com/subject/1849031/
25#怦然心动#罗伯·莱纳 Rob Reiner#玛德琳·卡罗尔 Madeline Carroll #2010#美国#['剧情 喜剧 爱情']#8.9#698718#真正的幸福是来自内心深处。#https://movie.douban.com/subject/3319755/
26#天堂电影院#朱塞佩·托纳多雷 Giuseppe Tornatore#安东娜拉·塔莉 Antonel...']#1988#意大利 法国#['剧情 爱情']#9.1#353083#那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。#https://movie.douban.com/subject/1291828/
27#疯狂动物城#拜伦·霍华德 Byron Howard #金妮弗·...']#2016#美国#['喜剧 动画 冒险']#9.2#655221#迪士尼给我们营造的乌托邦就是这样，永远善良勇敢，永远出乎意料。#https://movie.douban.com/subject/25662329/
28#蝙蝠侠：黑暗骑士#克里斯托弗·诺兰 Christopher Nolan#克里斯蒂安·贝尔 Christ...']#2008#美国 英国#['剧情 动作 科幻 犯罪 惊悚']#9.1#402340#无尽的黑暗。#https://movie.douban.com/subject/1851857/
29#十二怒汉#Sidney Lumet#亨利·方达 Henry Fonda #1957#美国#['剧情']#9.4#203516#1957年的理想主义。 #https://movie.douban.com/subject/1293182/
30#鬼子来了#姜文 Wen Jiang#姜文 Wen Jiang #2000#中国大陆#['剧情 历史 战争']#9.2#282726#对敌人的仁慈，就是对自己残忍。#https://movie.douban.com/subject/1291858/
31#活着#张艺谋 Yimou Zhang#葛优 You Ge #1994#中国大陆 香港#['剧情 历史 家庭']#9.1#333584#张艺谋最好的电影。#https://movie.douban.com/subject/1292365/
32#少年派的奇幻漂流#李安 Ang Lee#苏拉·沙玛 Suraj Sharma #2012#美国 台湾 英国 加拿大#['剧情 奇幻 冒险']#9.0#682907#瑰丽壮观、无人能及的冒险之旅。#https://movie.douban.com/subject/1929463/
33#指环王3：王者无敌#彼得·杰克逊 Peter Jackson#维果·莫腾森 Viggo Mortensen #2003#美国 新西兰#['剧情 动作 奇幻 冒险']#9.1#336170#史诗的终章。#https://movie.douban.com/subject/1291552/
34#搏击俱乐部#大卫·芬奇 David Fincher#爱德华·诺顿 Edward Norton #1999#美国 德国#['剧情 动作 悬疑 惊悚']#9.0#453502#邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。#https://movie.douban.com/subject/1292000/
35#天空之城#宫崎骏 Hayao Miyazaki#田中真弓 Mayumi Tanaka #1986#日本#['动画 奇幻 冒险']#9.0#393985#对天空的追逐，永不停止。 #https://movie.douban.com/subject/1291583/
36#控方证人#比利·怀尔德 Billy Wilder#查尔斯·劳顿 Charles Laughton #1957#美国#['剧情 犯罪 悬疑']#9.6#129139#比利·怀德满分作品。#https://movie.douban.com/subject/1296141/
37#大话西游之月光宝盒#刘镇伟 Jeffrey Lau#周星驰 Stephen Chow #1995#香港 中国大陆#['喜剧 爱情 奇幻 冒险']#8.9#492264#旷古烁今。#https://movie.douban.com/subject/1299398/
38#飞屋环游记#彼特·道格特 Pete Docter #爱德...']#2009#美国#['剧情 喜剧 动画 冒险']#8.9#596662#最后那些最无聊的事情，才是最值得怀念的。 #https://movie.douban.com/subject/2129039/
39#罗马假日#威廉·惠勒 William Wyler#奥黛丽·赫本 Audrey Hepburn #1953#美国#['喜剧 剧情 爱情']#8.9#454185#爱情哪怕只有一天。#https://movie.douban.com/subject/1293839/
40#窃听风暴#弗洛里安·亨克尔·冯·多纳斯马 Florian Henckel von Donnersmarck#]#2006#德国#['剧情 悬疑']#9.1#267353#别样人生。#https://movie.douban.com/subject/1900841/
41#两杆大烟枪#Guy Ritchie#Jason Flemyng #1998#英国#['剧情 喜剧 犯罪']#9.1#312671#4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。#https://movie.douban.com/subject/1293350/
42#飞越疯人院#米洛斯·福尔曼 Miloš Forman#杰克·尼科尔森 Jack Nichols...']#1975#美国#['剧情']#9.0#315817#自由万岁。#https://movie.douban.com/subject/1292224/
43#哈尔的移动城堡#宫崎骏 Hayao Miyazaki#倍赏千惠子 Chieko Baishô #2004#日本#['动画 奇幻 冒险']#8.9#423640#带着心爱的人在天空飞翔。#https://movie.douban.com/subject/1308807/
44#闻香识女人#马丁·布莱斯 Martin Brest#阿尔·帕西诺 Al Pacino #1992#美国#['剧情']#8.9#384243#史上最美的探戈。#https://movie.douban.com/subject/1298624/
45#辩护人#杨宇硕 Woo-seok Yang#宋康昊 Kang-ho Song #2013#韩国#['剧情']#9.2#261974#电影的现实意义大过电影本身。#https://movie.douban.com/subject/21937445/
46#摔跤吧！爸爸#涅提·蒂瓦里 Nitesh Tiwari#阿米尔·汗 Aamir Khan #2016#印度#['剧情 传记 运动 家庭']#9.1#582415#你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子。#https://movie.douban.com/subject/26387939/
47#V字仇杀队#詹姆斯·麦克特格 James McTeigue#娜塔莉·波特曼 Natalie Por...']#2005#美国 英国 德国#['剧情 动作 科幻 惊悚']#8.8#498347#一张面具背后的理想与革命。#https://movie.douban.com/subject/1309046/
48#死亡诗社#彼得·威尔 Peter Weir#罗宾·威廉姆斯 Robin Williams #1989#美国#['剧情']#9.0#330798#当一个死水般的体制内出现一个活跃的变数时，所有的腐臭都站在了光明的对面。#https://movie.douban.com/subject/1291548/
49#海豚湾#Louie Psihoyos#John Chisholm #2009#美国#['纪录片']#9.3#206973#海豚的微笑，是世界上最高明的伪装。#https://movie.douban.com/subject/3442220/
50#教父2#弗朗西斯·福特·科波拉 Francis Ford Coppola#阿尔·帕西诺 A...']#1974#美国#['剧情 犯罪']#9.1#223196#优雅的孤独。#https://movie.douban.com/subject/1299131/
51#指环王2：双塔奇兵#彼得·杰克逊 Peter Jackson#伊利亚·伍德 Elijah Wood #2002#美国 新西兰#['剧情 动作 奇幻 冒险']#9.0#315655#承前启后的史诗篇章。#https://movie.douban.com/subject/1291572/
52#美丽心灵#朗·霍华德 Ron Howard#罗素·克劳 Russell Crowe #2001#美国#['传记 剧情']#8.9#354245#爱是一切逻辑和原由。#https://movie.douban.com/subject/1306029/
53#指环王1：魔戒再现#彼得·杰克逊 Peter Jackson#伊利亚·伍德 Elijah Wood #2001#新西兰 美国#['剧情 动作 奇幻 冒险']#8.9#353332#传说的开始。#https://movie.douban.com/subject/1291571/
54#饮食男女#李安 Ang Lee#郎雄 Sihung Lung #1994#台湾 美国#['剧情 家庭']#9.1#241504#人生不能像做菜，把所有的料都准备好了才下锅。#https://movie.douban.com/subject/1291818/
55#情书#岩井俊二 Shunji Iwai#中山美穗 Miho Nakayama #1995#日本#['剧情 爱情']#8.8#434387#暗恋的极致。#https://movie.douban.com/subject/1292220/
56#美国往事#赛尔乔·莱翁内 Sergio Leone#罗伯特·德尼罗 Robert De Niro ...']#1984#意大利 美国#['犯罪 剧情']#9.1#202649#往事如烟，无处祭奠。#https://movie.douban.com/subject/1292262/
57#狮子王#Roger Allers #乔纳森·泰勒·托马...']#1994#美国#['剧情 动画 冒险 歌舞 家庭']#8.9#331280#动物版《哈姆雷特》。#https://movie.douban.com/subject/1301753/
58#素媛#李濬益 Jun-ik Lee#薛景求 Kyung-gu Sol #2013#韩国#['剧情']#9.1#224975#受过伤害的人总是笑得最开心，因为他们不愿意让身边的人承受一样的痛苦。#https://movie.douban.com/subject/21937452/
59#钢琴家#罗曼·波兰斯基 Roman Polanski#艾德里安·布洛迪 Adrien Brod...']#2002#法国 德国 英国 波兰#['剧情 传记 历史 战争 音乐']#9.0#233491#音乐能化解仇恨。#https://movie.douban.com/subject/1296736/
60#小鞋子#马基德·马基迪 Majid Majidi#Amir Farrokh Hashemian #1997#伊朗#['剧情 家庭 儿童']#9.2#166325#奔跑的孩子是天使。#https://movie.douban.com/subject/1303021/
61#七宗罪#大卫·芬奇 David Fincher#摩根·弗里曼 Morgan Freeman #1995#美国#['剧情 犯罪 悬疑 惊悚']#8.7#492320#警察抓小偷，老鼠玩死猫。#https://movie.douban.com/subject/1292223/
62#被嫌弃的松子的一生#中岛哲也 Tetsuya Nakashima#中谷美纪 Miki Nakatani #2006#日本#['剧情 歌舞']#8.9#346563#以戏谑来戏谑戏谑。#https://movie.douban.com/subject/1787291/
63#致命魔术#克里斯托弗·诺兰 Christopher Nolan#休·杰克曼 Hugh Jackman...']#2006#美国 英国#['剧情 悬疑 惊悚']#8.8#398954#孪生蝙蝠侠大战克隆金刚狼。#https://movie.douban.com/subject/1780330/
64#天使爱美丽#让-皮埃尔·热内 Jean-Pierre Jeunet#奥黛丽·塔图 Audrey Tau...']#2001#法国 德国#['喜剧 爱情']#8.7#548136#法式小清新。 #https://movie.douban.com/subject/1292215/
65#本杰明·巴顿奇事#大卫·芬奇 David Fincher#凯特·布兰切特 Cate Blanchett #2008#美国#['剧情 爱情 奇幻']#8.8#452576#在时间之河里感受溺水之苦。#https://movie.douban.com/subject/1485260/
66#西西里的美丽传说#朱塞佩·托纳多雷 Giuseppe Tornatore#莫妮卡·贝鲁奇 Monica ...']#2000#意大利 美国#['剧情 战争 情色']#8.8#416889#美丽无罪。#https://movie.douban.com/subject/1292402/
67#音乐之声#Robert Wise#朱丽·安德鲁斯 Julie Andrews #1965#美国#['剧情 传记 爱情 歌舞']#8.9#266876#用音乐化解仇恨，让歌声串起美好。#https://movie.douban.com/subject/1294408/
68#拯救大兵瑞恩#史蒂文·斯皮尔伯格 Steven Spielberg#汤姆·汉克斯 Tom Hanks...']#1998#美国#['剧情 历史 战争']#8.9#282304#美利坚精神输出大片No1.#https://movie.douban.com/subject/1292849/
69#勇敢的心#梅尔·吉布森 Mel Gibson#梅尔·吉布森 Mel Gibson #1995#美国#['动作 传记 剧情 历史 战争']#8.8#329828#史诗大片的典范。#https://movie.douban.com/subject/1294639/
70#黑客帝国#安迪·沃卓斯基 Andy Wachowski #']#1999#美国 澳大利亚#['动作 科幻']#8.8#329134#视觉革命。#https://movie.douban.com/subject/1291843/
71#让子弹飞#姜文 Wen Jiang#姜文 Wen Jiang #2010#中国大陆 香港#['剧情 喜剧 动作 西部']#8.7#734938#你给我翻译翻译，神马叫做TMD的惊喜。#https://movie.douban.com/subject/3742360/
72#低俗小说#昆汀·塔伦蒂诺 Quentin Tarantino#约翰·特拉沃尔塔 John Tra...']#1994#美国#['剧情 喜剧 犯罪']#8.8#389406#故事的高级讲法。#https://movie.douban.com/subject/1291832/
73#看不见的客人#奥里奥尔·保罗 Oriol Paulo#马里奥·卡萨斯 Mario Casas #2016#西班牙#['剧情 犯罪 悬疑 惊悚']#8.7#429357#你以为你以为的就是你以为的。#https://movie.douban.com/subject/26580232/
74#剪刀手爱德华#Tim Burton#约翰尼·德普 Johnny Depp #1990#美国#['剧情 奇幻 爱情']#8.7#553450#浪漫忧郁的成人童话。#https://movie.douban.com/subject/1292370/
75#沉默的羔羊#乔纳森·戴米 Jonathan Demme#朱迪·福斯特 Jodie Foster #1991#美国#['剧情 犯罪 惊悚']#8.8#403418#安东尼·霍普金斯的顶级表演。#https://movie.douban.com/subject/1293544/
76#蝴蝶效应#埃里克·布雷斯 Eric Bress #']#2004#美国 加拿大#['剧情 悬疑 科幻 惊悚']#8.7#439044#人的命运被自己瞬间的抉择改变。#https://movie.douban.com/subject/1292343/
77#大闹天宫#万籁鸣 Laiming Wan #邱岳峰 Yuefeng Qiu #1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆) / 2004(中国大陆)#中国大陆#['动画 奇幻']#9.3#124330#经典之作，历久弥新。#https://movie.douban.com/subject/1418019/
78#末代皇帝#贝纳尔多·贝托鲁奇 Bernardo Bertolucci#尊龙 John Lone #1987#英国 意大利 中国大陆 法国 美国#['剧情 传记 历史']#9.0#210516#“不要跟我比惨，我比你更惨”再适合这部电影不过了。#https://movie.douban.com/subject/1293172/
79#入殓师#泷田洋二郎 Yôjirô Takita#本木雅弘 Masahiro Motoki #2008#日本#['剧情']#8.8#351148#死可能是一道门，逝去并不是终结，而是超越，走向下一程。#https://movie.douban.com/subject/2149806/
80#春光乍泄#王家卫 Kar Wai Wong#张国荣 Leslie Cheung #1997#香港 日本 韩国#['剧情 爱情 同性']#8.8#288001#爱情纠缠，男女一致。#https://movie.douban.com/subject/1292679/
81#心灵捕手#格斯·范·桑特 Gus Van Sant#马特·达蒙 Matt Damon #1997#美国#['剧情']#8.8#316226#人生中应该拥有这样的一段豁然开朗。#https://movie.douban.com/subject/1292656/
82#玛丽和马克思#亚当·艾略特 Adam Elliot#托妮·科莱特 Toni Collette #2009#澳大利亚#['剧情 动画']#8.9#254329#你是我最好的朋友，你是我唯一的朋友 。#https://movie.douban.com/subject/3072124/
83#哈利·波特与魔法石#Chris Columbus#Daniel Radcliffe #2001#美国 英国#['奇幻 冒险']#8.8#315490#童话世界的开端。#https://movie.douban.com/subject/1295038/
84#阳光灿烂的日子#姜文 Wen Jiang#夏雨 Yu Xia #1994#中国大陆 香港#['剧情']#8.8#314074#一场华丽的意淫。#https://movie.douban.com/subject/1291875/
85#布达佩斯大饭店#韦斯·安德森 Wes Anderson#拉尔夫·费因斯 Ralph Fiennes #2014#美国 德国 英国#['剧情 喜剧 冒险']#8.8#376717#小清新的故事里注入了大历史的情怀。#https://movie.douban.com/subject/11525673/
86#幽灵公主#宫崎骏 Hayao Miyazaki#松田洋治 Yôji Matsuda #1997#日本#['动画 奇幻 冒险']#8.8#268605#人与自然的战争史诗。#https://movie.douban.com/subject/1297359/
87#禁闭岛#Martin Scorsese#莱昂纳多·迪卡普里奥 Leonardo DiCaprio #2010#美国#['剧情 悬疑 惊悚']#8.7#416939#昔日翩翩少年，今日大腹便便。#https://movie.douban.com/subject/2334904/
88#第六感#M·奈特·沙马兰 M. Night Shyamalan#布鲁斯·威利斯 Bruce Wi...']#1999#美国#['剧情 悬疑 惊悚']#8.8#267481#深入内心的恐怖，出人意料的结局。#https://movie.douban.com/subject/1297630/
89#重庆森林#王家卫 Kar Wai Wong#林青霞 Brigitte Lin #1994#香港#['剧情 爱情']#8.7#381683#寂寞没有期限。#https://movie.douban.com/subject/1291999/
90#猫鼠游戏#史蒂文·斯皮尔伯格 Steven Spielberg#莱昂纳多·迪卡普里奥 L...']#2002#美国 加拿大#['传记 犯罪 剧情']#8.8#276568#骗子大师和执著警探的你追我跑故事。 #https://movie.douban.com/subject/1305487/
91#狩猎#托马斯·温特伯格 Thomas Vinterberg#麦斯·米科尔森 Mads Mik...']#2012#丹麦 瑞典#['剧情']#9.0#154840#人言可畏。#https://movie.douban.com/subject/6985810/
92#致命ID#James Mangold#John Cusack #2003#美国#['剧情 悬疑 惊悚']#8.7#366903#最不可能的那个人永远是最可能的。#https://movie.douban.com/subject/1297192/
93#断背山#李安 Ang Lee#希斯·莱杰 Heath Ledger #2005#美国 加拿大#['剧情 爱情 同性 家庭']#8.7#365311#每个人心中都有一座断背山。#https://movie.douban.com/subject/1418834/
94#大鱼#蒂姆·波顿 Tim Burton#伊万·麦克格雷格 Ewan McGregor #2003#美国#['剧情 家庭 奇幻 冒险']#8.7#286872#抱着梦想而活着的人是幸福的，怀抱梦想而死去的人是不朽的。#https://movie.douban.com/subject/1291545/
95#穿条纹睡衣的男孩#马克·赫门 Mark Herman#阿沙·巴特菲尔德 Asa Butterfield #2008#英国 美国#['剧情 战争']#8.9#179150#尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。#https://movie.douban.com/subject/3008247/
96#加勒比海盗#戈尔·维宾斯基 Gore Verbinski#约翰尼·德普 Johnny Depp #2003#美国#['动作 冒险 奇幻']#8.6#399912#约翰尼·德普的独角戏。#https://movie.douban.com/subject/1298070/
97#射雕英雄传之东成西就#刘镇伟 Jeffrey Lau#梁朝伟 Tony Leung Chiu Wai #1993#香港#['喜剧 古装']#8.7#312896#百看不厌。 #https://movie.douban.com/subject/1316510/
98#告白#中岛哲也 Tetsuya Nakashima#松隆子 Takako Matsu #2010#日本#['剧情 惊悚']#8.7#388117#没有一人完全善，也没有一人完全恶。#https://movie.douban.com/subject/4268598/
99#甜蜜蜜#陈可辛 Peter Chan#黎明 Leon Lai #1996#香港#['剧情 爱情']#8.8#259594#相逢只要一瞬间，等待却像是一辈子。#https://movie.douban.com/subject/1305164/
100#一一#杨德昌 Edward Yang#吴念真 #2000#台湾 日本#['剧情 爱情 家庭']#8.9#175443#我们都曾经是一一。#https://movie.douban.com/subject/1292434/
101#阳光姐妹淘#姜炯哲 Hyeong-Cheol Kang#沈恩京 Eun-kyung Shim #2011#韩国#['剧情 喜剧']#8.8#306259#再多各自牛逼的时光，也比不上一起傻逼的岁月。 #https://movie.douban.com/subject/4917726/
102#摩登时代#查理·卓别林 Charles Chaplin#查理·卓别林 Charles Chaplin ...']#1936#美国#['喜剧 剧情 爱情']#9.2#106195#大时代中的人生，小人物的悲喜。#https://movie.douban.com/subject/1294371/
103#阿凡达#詹姆斯·卡梅隆 James Cameron#萨姆·沃辛顿 Sam Worthington ...']#2009#美国 英国#['动作 战争 科幻 冒险']#8.6#602187#绝对意义上的美轮美奂。#https://movie.douban.com/subject/1652587/
104#上帝之城#Kátia Lund #Alexandre Rodrigues #2002#巴西 法国#['犯罪 剧情']#8.9#173502#被上帝抛弃了的上帝之城。#https://movie.douban.com/subject/1292208/
105#爱在黎明破晓前#理查德·林克莱特 Richard Linklater#伊桑·霍克 Ethan Hawke ...']#1995#美国 奥地利 瑞士#['剧情 爱情']#8.7#253441#缘分是个连绵词，最美不过一瞬。#https://movie.douban.com/subject/1296339/
106#消失的爱人#大卫·芬奇 David Fincher#本·阿弗莱克 Ben Affleck #2014#美国#['剧情 犯罪 悬疑 惊悚']#8.7#411803#年度最佳date movie。#https://movie.douban.com/subject/21318488/
107#风之谷#宫崎骏 Hayao Miyazaki#岛本须美 Sumi Shimamoto #1984#日本#['动画 奇幻 冒险']#8.8#199526#动画片的圣经。#https://movie.douban.com/subject/1291585/
108#侧耳倾听#近藤喜文 Yoshifumi Kondo#本名阳子 Youko Honna #1995#日本#['剧情 爱情 动画']#8.8#196640#少女情怀总是诗。#https://movie.douban.com/subject/1297052/
109#爱在日落黄昏时#理查德·林克莱特 Richard Linklater#伊桑·霍克 Ethan Hawke ...']#2004#美国#['剧情 爱情']#8.8#224768#九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。#https://movie.douban.com/subject/1291990/
110#超脱#托尼·凯耶 Tony Kaye#艾德里安·布洛迪 Adrien Brody #2011#美国#['剧情']#8.8#200777#穷尽一生，我们要学会的，不过是彼此拥抱。#https://movie.douban.com/subject/5322596/
111#倩女幽魂#程小东 Siu-Tung Ching#张国荣 Leslie Cheung #1987#香港#['剧情 爱情 武侠 古装']#8.6#298212#两张绝世的脸。 #https://movie.douban.com/subject/1297447/
112#恐怖直播#金秉祐 Byeong-woo Kim#河正宇 Jung-woo Ha #2013#韩国#['剧情 犯罪 悬疑']#8.7#262516#恐怖分子的“秋菊打官司”。#https://movie.douban.com/subject/21360417/
113#红辣椒#今敏 Satoshi Kon#林原惠美 Megumi Hayashibara #2006#日本#['动画 悬疑 科幻 惊悚']#8.9#157590#梦的勾结。#https://movie.douban.com/subject/1865703/
114#小森林 夏秋篇#森淳一 Junichi Mori#桥本爱 Ai Hashimoto #2014#日本#['剧情']#8.9#160903#那些静得只能听见呼吸的日子里，你明白孤独即生活。#https://movie.douban.com/subject/25814705/
115#喜剧之王#周星驰 Stephen Chow #周星驰 Stephen Ch...']#1999#香港#['喜剧 剧情 爱情']#8.6#369778#我是一个演员。#https://movie.douban.com/subject/1302425/
116#菊次郎的夏天#北野武 Takeshi Kitano#北野武 Takeshi Kitano #1999#日本#['剧情 喜剧']#8.7#214057#从没见过那么流氓的温柔，从没见过那么温柔的流氓。#https://movie.douban.com/subject/1293359/
117#驯龙高手#迪恩·德布洛斯 Dean DeBlois #..']#2010#美国#['喜剧 动画 奇幻 冒险']#8.7#326805#和谐的生活离不开摸头与被摸头。#https://movie.douban.com/subject/2353023/
118#幸福终点站#史蒂文·斯皮尔伯格 Steven Spielberg#汤姆·汉克斯 Tom Hanks...']#2004#美国#['喜剧 剧情 爱情']#8.7#252652#有时候幸福需要等一等。 #https://movie.douban.com/subject/1292274/
119#萤火虫之墓#高畑勋 Isao Takahata#辰己努 #1988#日本#['动画 剧情 战争']#8.7#228018#幸福是生生不息，却难以触及的远。 #https://movie.douban.com/subject/1293318/
120#借东西的小人阿莉埃蒂#米林宏昌 Hiromasa Yonebayashi#志田未来 Mirai Shida #2010#日本#['动画 奇幻 冒险']#8.7#245780#曾经的那段美好会沉淀为一辈子的记忆。#https://movie.douban.com/subject/4202302/
121#神偷奶爸#皮艾尔·柯芬 Pierre Coffin #...']#2010#美国 法国#['喜剧 动画 冒险']#8.5#437433#Mr. I Don't Care其实也有Care的时候。#https://movie.douban.com/subject/3287562/
122#岁月神偷#罗启锐 Alex Law#吴君如 Sandra Ng #2010#香港 中国大陆#['剧情 家庭']#8.6#337113#岁月流逝，来日可追。#https://movie.douban.com/subject/3792799/
123#七武士#黑泽明 Akira Kurosawa#三船敏郎 Toshirô Mifune #1954#日本#['动作 冒险 剧情']#9.2#87740#时代悲歌。#https://movie.douban.com/subject/1295399/
124#杀人回忆#奉俊昊 Joon-ho Bong#宋康昊 Kang-ho Song #2003#韩国#['犯罪 剧情 悬疑 惊悚']#8.7#234881#关于连环杀人悬案的集体回忆。#https://movie.douban.com/subject/1300299/
125#怪兽电力公司#彼特·道格特 Pete Docter #约...']#2001#美国#['儿童 喜剧 动画 奇幻 冒险']#8.6#278123#不要给它起名字，起了名字就有感情了。#https://movie.douban.com/subject/1291579/
126#电锯惊魂#詹姆斯·温 James Wan#雷·沃纳尔 Leigh Whannell #2004#美国#['悬疑 惊悚 恐怖']#8.7#221631#真相就在眼前。#https://movie.douban.com/subject/1417598/
127#贫民窟的百万富翁#丹尼·鲍尔 Danny Boyle #戴夫...']#2008#英国 美国#['剧情 爱情']#8.5#431258#上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁#https://movie.douban.com/subject/2209573/
128#谍影重重3#保罗·格林格拉斯 Paul Greengrass#马特·达蒙 Matt Damon #2007#美国 德国#['动作 悬疑 惊悚']#8.7#202249#像吃了苏打饼一样干脆的电影。#https://movie.douban.com/subject/1578507/
129#喜宴#李安 Ang Lee#赵文瑄 Winston Chao #1993#台湾 美国#['剧情 喜剧 爱情 同性 家庭']#8.8#158245#中国家庭的喜怒哀乐忍。#https://movie.douban.com/subject/1303037/
